geocell_id,country,num_points,centroid_lat,centroid_lon
644,Guatemala,44,15.064384045454544,-91.05384477272727
645,Guatemala,65,15.553123569230769,-90.19260381538462
646,Guatemala,50,15.574127699999998,-88.8832449
647,Guatemala,46,14.93176558695652,-89.88271141304348
648,Guatemala,32,14.404144656700302,-91.80369893535412
649,Guernsey,1,49.45720449645387,-2.7310499860762434
650,Guinea-Bissau,1,12.244439530657004,-14.64777923419237
651,Guinea-Bissau,7,10.32638462127698,-17.72011001860066
652,Guinea,1,10.49027564347118,-10.74897664108832
653,Guinea,11,10.18377822231607,-13.500364512109444
654,Guinea,1,8.682713243666754,-8.909960694778846
655,Guinea,1,12.070186497824722,-8.986024916040833
656,Guyana,7,2.403348554450452,-58.753538270449376
657,Guyana,2,6.834948671466876,-58.90337545222023
658,Hong Kong,124,22.51383713709677,114.15222346774192
659,Hong Kong,73,22.2720117260274,113.9413627671233
660,Hong Kong,53,22.385164377358493,113.9715224528302
661,Hong Kong,104,22.44264117307692,114.0040588076923
662,Hong Kong,96,22.4571990625,114.07523990625
663,Hong Kong,74,22.251907378378377,114.18115747297296
664,Hong Kong,64,22.32404634375,114.15443821875
665,Hong Kong,56,22.30152357142857,114.202355625
666,Hong Kong,81,22.359280654320987,114.08783967901232
667,Hong Kong,73,22.44930767123288,114.19856990410958
668,Hong Kong,70,22.38993172857143,114.20347644285714
669,Hong Kong,84,22.350923583333334,114.27331542857142
670,Hong Kong,44,22.317218704545454,114.23324011363636
671,Hungary,59,47.9944049694939,22.01189093877568
672,Hungary,50,46.73895072041744,20.992355196157924
673,Hungary,76,48.178608868252326,20.965760419250035
674,Hungary,65,47.870034426849685,19.96126241555137
675,Hungary,71,47.35902820948077,18.4838704031789
676,Hungary,86,47.44018234793383,19.350792396499344
677,Hungary,53,47.25890246600487,20.365084946731663
678,Hungary,58,47.11073351099851,17.64864344297216
679,Hungary,39,46.52566200657969,18.582399269773248
680,Hungary,49,47.47869851020408,19.103919387755106
681,Hungary,63,47.46462469082668,21.485937780003923
682,Hungary,47,46.422659038374846,20.238514730122727
683,Hungary,67,47.65836794931232,17.256080646315826
684,Hungary,39,47.12088726002501,16.742858725261904
685,Hungary,81,46.57643234885744,19.363098814586444
686,Hungary,34,46.65876116729055,16.849608407143084
687,Hungary,58,46.447592253038536,17.62641073522007
688,Hungary,51,46.04620690541225,18.21067816979601
689,Iceland,146,65.15479203943774,-14.280024414478376
690,Iceland,62,64.67443482258065,-15.878079129032258
691,Iceland,42,63.69900688095239,-18.46762883333333
692,Iceland,140,64.00503672857144,-20.568044692857143
693,Iceland,59,64.07086611864408,-21.97920272881356
694,Iceland,147,64.82950321088435,-22.053080115646257
695,Iceland,138,65.70764007246376,-22.588146260869568
696,Iceland,121,65.5761110909091,-19.9021988677686
697,Iceland,149,65.83446265100672,-17.097098704697984
698,India,46,31.563127693784587,77.53158877051862
699,India,33,26.051353645324436,93.33998886419522
700,India,71,15.895168742736738,80.10985675689271
701,India,44,20.510799345912258,84.35537097920243
702,India,143,19.475646190182815,76.08312333813986
703,India,103,14.690723985624537,76.11851735148255
704,India,94,11.092956310991497,77.92342203510253
705,India,4,9.828594284832027,91.87088649195115
706,India,58,22.468130780783948,83.7212787911208
707,India,30,29.05212009275474,76.55459918595609
708,India,128,23.55187684148081,78.22433220884054
709,India,47,17.899581514415722,78.97308487586811
710,India,61,24.455842984280533,88.0877720469184
711,India,53,26.3747082653138,91.86024450119646
712,India,37,30.949965396028727,75.47821271028762
713,India,81,26.26349676231,72.57529152735759
714,India,99,26.99268394492582,75.59202401245514
715,India,97,22.39541562643485,72.04502980182978
716,India,43,25.76955494640907,85.36803460080196
717,India,139,27.081578164457174,80.34406712402436
718,Indian Ocean Ter.,63,-11.86194438594804,96.67775180389802
719,Indian Ocean Ter.,40,-12.290856395917752,96.45246712780136
720,Indian Ocean Ter.,41,-10.421464756097562,105.68379704878048
721,Indian Ocean Ter.,30,-10.429322566666666,105.684641
722,Indian Ocean Ter.,64,-10.431230234375,105.671208640625
723,Indian Ocean Ter.,27,-10.432385962962964,105.66348892592592
724,Indian Ocean Ter.,41,-10.44284712195122,105.69565114634146
725,Indian Ocean Ter.,61,-10.496714491605996,105.81644199129036
726,Indian Ocean Ter.,83,-10.489013530120484,105.67605354216867
727,Indian Ocean Ter.,53,-10.500427113207548,105.6452264528302
728,Indian Ocean Ter.,25,-10.5140138,105.62881864
729,Indian Ocean Ter.,53,-10.47883366037736,105.61336260377358
730,Indian Ocean Ter.,32,-12.19118390625,96.83284225
731,Indian Ocean Ter.,29,-10.47482324137931,105.57711413793103
732,Indian Ocean Ter.,29,-10.586896073071022,105.19734257232405
733,Indian Ocean Ter.,58,-10.771967501339764,105.63802857309445
734,Indian Ocean Ter.,41,-12.442122881388478,96.79928265271046
735,Indian Ocean Ter.,37,-12.23834957285306,97.42188322281793
736,Indian Ocean Ter.,34,-10.429520911764705,105.70330752941176
737,Indian Ocean Ter.,31,-10.364192074370829,105.78071142509349
738,Indian Ocean Ter.,21,-10.416008523809523,105.68947057142856
739,Indian Ocean Ter.,113,-10.41931285840708,105.67654963716814
740,Indian Ocean Ter.,33,-10.425740878787876,105.67824727272728
741,Indonesia,54,0.9300927617542932,117.26882715086452
742,Indonesia,89,-9.328058939400629,122.53207650986572
743,Indonesia,22,1.3347839383320277,128.29972822542211
744,Indonesia,18,1.1875784463290766,104.40551027709851
745,Indonesia,37,0.635087081081081,101.53741337837836
746,Indonesia,54,0.8054914157345379,123.70159313258318
747,Indonesia,47,-2.7814082158909725,102.3095049979602
748,Indonesia,37,-3.4057162587203558,104.07415410271643
749,Indonesia,38,-4.989480376449885,104.93636220445262
750,Indonesia,35,-0.6336081576627287,100.42932347093053
751,Indonesia,70,2.47110400704917,98.76685629751798
752,Indonesia,31,-1.967381104685046,113.385781469251
753,Indonesia,50,0.0016772403990815,110.62421286633636
754,Indonesia,37,-3.2689001647699074,115.42149354643917
755,Indonesia,50,-8.670997859676069,115.03555638017636
756,Indonesia,23,-2.2600222052678856,106.6704310258975
757,Indonesia,12,-5.012065611543943,137.08543878864296
758,Indonesia,110,-7.651590781270272,112.58572635596629
759,Indonesia,72,-8.998951423966455,117.61803248073744
760,Indonesia,71,-4.312852042644807,120.28123383920428
761,Indonesia,95,-7.46002641555601,110.42034230335268
762,Indonesia,85,-6.778752756439798,107.20260904931509
763,Indonesia,87,-2.321740504592011,121.16598690487189
764,Iran,10,37.77940704151198,45.84224701326717
765,Iran,1,31.717996907120565,53.48570037186846
766,Iraq,14,35.83061328222448,43.4218533790398
767,Ireland,84,55.00988548865786,-7.960829848402495
768,Ireland,44,53.97333011700511,-7.876769411501447
769,Ireland,69,52.06559353700283,-9.887295652811453
770,Ireland,47,52.46194394874462,-8.72863468407493
771,Ireland,44,52.83567054545454,-9.044284886363636
772,Ireland,86,53.34364290241168,-8.964797085108016
773,Ireland,81,53.99828759228892,-9.486982736714898
774,Ireland,68,53.91358474681934,-8.416469691585725
775,Ireland,39,53.66555923076923,-6.691402128205128
776,Ireland,54,53.07872819927943,-7.4414341806614335
777,Ireland,31,52.84140661826002,-8.049889107393668
778,Ireland,62,53.785615246563694,-7.371827445049859
779,Ireland,31,54.0674106648944,-6.743105354287401
780,Ireland,45,53.25481662798537,-6.56953351830821
781,Ireland,41,52.89341263966807,-6.468051443244844
782,Ireland,42,52.39317252383147,-6.563699810077806
783,Ireland,32,52.570127125,-7.22624971875
784,Ireland,58,52.29405140477283,-7.726309957175775
785,Ireland,130,51.79457353016547,-8.864612745957025
786,Isle of Man,130,54.165765661939005,-4.506025953155565
787,Isle of Man,86,54.20642222093024,-4.427348686046511
788,Isle of Man,148,54.15712644594594,-4.607767756756757
789,Isle of Man,152,54.12090315789474,-4.674763914473684
790,Isle of Man,49,54.08553618367347,-4.744383387755102
791,Isle of Man,132,54.26868632575758,-4.592256727272727
792,Isle of Man,133,54.36458166298066,-4.46159318409015
793,Isle of Man,66,54.32462586363636,-4.411026090909091
794,Isle of Man,45,54.2848438,-4.355764844444445
795,Isle of Man,61,54.25136459016393,-4.492723196721311
796,Israel,28,29.986343512618127,35.01610497110102
797,Israel,109,31.113661746635948,35.083290938600776
798,Israel,79,32.08554424206199,34.81392787007093
799,Israel,45,31.453589355555557,34.715437666666666
800,Israel,56,31.68332814194309,34.681142775695314
801,Israel,168,32.7258891069422,35.29948994612818
802,Israel,73,32.998788383561646,35.550031767123286
803,Israel,137,32.629146788884285,35.01070809330026
804,Israel,99,32.24735662658386,34.91613468541456
805,Israel,128,31.929904046875,34.85018153125
806,Israel,56,31.761524767857143,35.13569182142857
807,Italy,30,45.87976175523476,8.191909909469796
808,Italy,44,45.836925434631546,9.15017693608941
809,Italy,33,46.076039864767374,12.3507777544416
810,Italy,51,45.83639126165839,12.53271015618412
811,Italy,38,45.473869833202215,10.850281378932609
812,Italy,61,44.65001500907904,11.105931664782554
813,Italy,37,42.91816080845221,13.21969382299836
814,Italy,31,42.29305631229452,13.74095774618756
815,Italy,53,41.5466397099365,14.137991731152244
816,Italy,71,41.07198719180843,15.167478003344636
817,Italy,49,40.75518362102132,16.20316261181841
818,Italy,73,40.11552774779019,17.10155547033338
819,Italy,49,46.41444171549238,11.32824414070082
820,Italy,55,38.559306566712536,16.50942943718531
821,Italy,62,42.12855462955227,12.289376861982896
822,Italy,36,43.129875355966114,11.194780808623886
823,Italy,47,44.41119575066633,10.33715669764858
824,Italy,59,37.23379907034542,13.352703994345466
825,Italy,64,37.64364873477279,14.560784788709244
826,Italy,61,40.322026029560966,8.711916181666629
827,Italy,49,39.77763136276096,9.474105576612748
828,Italy,48,43.43079490642426,12.058619141703192
829,Italy,62,44.82307297378232,9.05465463695766
830,Italy,56,44.72082721008355,7.541861137138546
831,Italy,84,43.9942595556312,12.505824470574794
832,Italy,44,43.948401436467634,12.522781036357047
833,Italy,26,43.93323476923077,12.482001653846153
834,Italy,28,43.92746639285714,12.500670071428573
835,Italy,97,43.89369662886598,12.49492993814433
836,Japan,78,32.15859468392772,131.0210022372001
837,Japan,83,33.128237666426806,130.3682982849836
838,Japan,46,39.22672180628642,140.2660995014207
839,Japan,62,40.11437359574782,141.13954604666375
840,Japan,71,37.81834356880979,140.48167091936156
841,Japan,34,36.27169466806537,140.3198572520599
842,Japan,32,35.52414129056553,140.226981407526
843,Japan,37,35.21578283423349,139.51714417833102
844,Japan,51,35.21882687091727,138.6665776954478
845,Japan,60,35.66917110691493,137.66859765658836
846,Japan,104,43.35462570846603,142.51472258295215
847,Japan,20,26.57039681047876,127.44012531045604
848,Japan,57,33.69343051470097,133.5062280139999
849,Japan,44,36.586386833099056,139.43314444106886
850,Japan,38,35.2043629090858,133.0126502335473
851,Japan,58,34.36615934286739,132.42414888885418
852,Japan,64,34.90790942416303,134.34268538903893
853,Japan,73,34.5356187287684,135.78935599904418
854,Japan,50,35.60375309654594,136.59719707972613
855,Japan,30,36.7408428742054,136.98440100013124
856,Japan,38,37.60433852639746,138.82745094103947
857,Jersey,134,49.23292732089552,-2.1055337014925377
858,Jersey,131,49.19653152671756,-2.1952616488549617
859,Jersey,133,49.18215590977443,-2.0625078721804515
860,Jersey,184,49.228868733695656,-2.1587136467391304
861,Jersey,151,49.214480112582784,-2.048801523178808
862,Jersey,153,49.198343267973854,-2.109886699346405
863,Jersey,114,49.23665306140351,-2.2158402807017543
864,Jordan,72,31.98494926388889,35.79221786111111
865,Jordan,46,31.58818085438216,35.720475872221655
866,Jordan,19,30.529151736842103,35.79567510526316
867,Jordan,225,31.94628695687028,35.92558615636511
868,Jordan,38,31.471989842105263,36.04432107894737
869,Jordan,71,31.8137576056338,35.87370898591549
870,Jordan,113,31.13027455981212,35.73017294245586
871,Jordan,78,30.77411770512821,35.650097564102566
872,Jordan,81,30.37643276856979,35.23160308759236
873,Jordan,74,29.621532746161588,35.07070754450147
874,Jordan,65,29.88975929230769,35.22930627692308
875,Jordan,82,30.18138630487805,35.470196475609754
876,Jordan,29,30.519416827586205,35.57464834482759
877,Jordan,40,30.22026875,35.6939597
878,Kazakhstan,118,49.77711399688702,81.44122831028604
879,Kazakhstan,91,43.579583841497936,76.65997205474795
880,Kazakhstan,72,52.79268240099502,64.09121038863671
881,Kazakhstan,97,51.82587278847349,76.41503184220292
882,Kazakhstan,43,50.26612546666781,51.1852006922728
883,Kazakhstan,36,47.51027922222222,52.97963608333333
884,Kazakhstan,142,51.78858929031774,70.17226816416073
885,Kazakhstan,91,49.64609299344367,73.18106778238752
886,Kazakhstan,43,47.21305946346606,74.19504450562867
887,Kazakhstan,30,48.030529114574165,68.27517192373875
888,Kazakhstan,69,44.67474331123012,78.64499832403027
889,Kazakhstan,25,45.91907934201343,80.85225330768846
890,Kazakhstan,80,43.40652310742927,73.72412958766422
891,Kazakhstan,107,42.50063011254359,69.22026066346056
892,Kazakhstan,58,44.07963291670468,52.988855467678434
893,Kazakhstan,54,45.19199257993344,64.91093933161527
894,Kazakhstan,93,49.525055366584006,58.211008658221125
895,Kazakhstan,67,54.47342241566953,69.00228124964922
896,Kenya,131,-1.4469247974998345,36.12715536209064
897,Kenya,38,2.8779132821162605,35.391908599372016
898,Kenya,218,0.3045738128682028,35.821224000603095
899,Kenya,235,-0.9423988591003432,37.78799561284141
900,Kenya,17,2.7280563282814105,38.37348750386857
901,Kenya,41,0.8621511483788884,39.91564106238201
902,Kenya,93,-3.3873711160302635,39.06563444335925
903,Kenya,108,-0.47077288962641,34.56857792404257
904,Kenya,83,0.4837764640721697,34.57875607083258
905,Kenya,136,-0.7294755068447222,36.90884030135584
906,Kiribati,1,7.398521403152813,-158.20502936758712
907,Kosovo,6,42.49004576265742,20.473241142401665
908,Kosovo,1,42.33021326030246,21.314782205340407
909,Kyrgyzstan,47,42.25698724346815,76.94339472149773
910,Kyrgyzstan,53,42.42392462264152,76.13990473584906
911,Kyrgyzstan,19,42.720032404600886,75.79363862811722
912,Kyrgyzstan,59,42.35814859655429,72.75584021344687
913,Kyrgyzstan,86,41.43300493187581,72.25360380496883
914,Kyrgyzstan,105,41.44277130882265,73.04605417261921
915,Kyrgyzstan,64,42.8593195625,74.5945753125
916,Kyrgyzstan,94,42.565435123226656,77.88537052238641
917,Kyrgyzstan,115,41.32238095288887,75.73103472027923
918,Kyrgyzstan,56,41.994112925488025,75.63268040976344
919,Kyrgyzstan,74,40.55237619686788,72.91369295894862
920,Kyrgyzstan,144,42.84220833887635,74.5632867260163
921,Kyrgyzstan,50,42.48846734,73.87946296
922,Kyrgyzstan,30,42.207778366666666,73.38857416666666
923,Kyrgyzstan,21,42.82617141677751,75.29714500707452
924,Laos,63,19.565012349206352,102.23975414285714
925,Laos,74,16.573210108108107,104.76095055405406
926,Laos,93,17.98491541935484,102.68653613978496
927,Laos,179,17.960708675977653,102.62050298324024
928,Laos,174,18.01837822413793,102.62541818390804
929,Laos,119,18.00025831092437,102.5280127815126
930,Laos,179,17.874221162011175,102.64464206703911
931,Laos,75,15.098155066666669,105.83039773333334
932,Latvia,63,57.59361408669215,24.87146653614496
933,Latvia,34,57.54202202941176,26.084525088235296
934,Latvia,45,56.80090129090525,23.452857500981303
935,Latvia,48,56.20370014032273,26.32654749346508
936,Latvia,35,55.921315285714286,26.60203417142857
937,Latvia,42,56.84052805689153,21.67647910506478
938,Latvia,35,57.36847951823648,21.75357345219388
939,Latvia,41,57.36835895767024,22.583432848285437
940,Latvia,50,56.97924926,24.11961078
941,Latvia,56,57.12891882142857,24.90816019642857
942,Latvia,48,57.44420290960792,25.55367926776432
943,Latvia,38,56.487242894736845,27.29008447368421
944,Latvia,54,57.27782918518518,26.81455261111111
945,Latvia,32,56.477805175924445,26.53551346442181
946,Latvia,31,56.82219703225807,26.2392205483871
947,Latvia,45,56.75977610458604,25.47550208721941
948,Latvia,33,57.03942109667249,27.25347501520832
949,Latvia,33,56.52848916464511,27.775115874822244
950,Latvia,30,56.04386413333334,27.540313166666667
951,Latvia,44,56.40015645595973,25.0937791351084
952,Latvia,70,56.64477863840349,22.765278294265784
953,Latvia,54,56.49299958922117,21.497032349140635
954,Latvia,69,56.65611686956522,24.281030492753622
955,Lebanon,267,33.814083711610486,35.88105294382023
956,Lebanon,16,33.4834819375,35.3586284375
957,Lebanon,70,34.33066048571428,35.88785784285714
958,Lebanon,104,33.667866162038074,35.44338008397148
959,Lebanon,95,33.85122548421053,35.57356397894737
960,Lebanon,185,33.91568076756757,35.65763096216216
961,Lebanon,96,33.88320872916667,35.5062951875
962,Lebanon,61,33.89193572601028,35.465343900231275
963,Lebanon,36,33.889554333333336,35.53043286111111
964,Lesotho,60,-29.22284489890129,28.95112733670252
965,Lesotho,52,-28.767673347576075,28.488032843408003
966,Lesotho,31,-29.53747605682185,28.033485661485784
967,Lesotho,120,-29.716753489714986,27.314375055145184
968,Lesotho,66,-30.11039295703967,27.445804748800143
969,Lesotho,45,-30.26289355555556,27.900795466666665
970,Lesotho,135,-28.972573155167712,28.17056023780398
971,Lesotho,46,-30.03339466972764,28.554403047981896
972,Lesotho,82,-29.489578256097563,28.51392418292683
973,Lesotho,112,-29.184965315135845,27.772926249134944
974,Lesotho,77,-29.5380263095081,27.492069350893765
975,Lesotho,70,-29.3526939388493,27.51803774807492
976,Lesotho,63,-29.42143163492064,27.719083746031743
977,Lesotho,47,-29.681165659574468,27.83680536170213
978,Liberia,3,7.517868926146169,-10.161722594881835
979,Liberia,6,2.8385732882426544,-9.32943233044772
980,Libya,1,21.7755851136964,24.375003896462005
981,Liechtenstein,87,47.11277627586207,9.525338724137931
982,Liechtenstein,139,47.17022897841727,9.51548437410072
983,Liechtenstein,74,47.20871187837838,9.505246013513514
984,Liechtenstein,121,47.11991966115703,9.551585966942149
985,Liechtenstein,31,47.06939203225807,9.50190635483871
986,Liechtenstein,51,47.18877562745098,9.543095509803925
987,Liechtenstein,96,47.2103096875,9.525896072916668
988,Liechtenstein,70,47.221534871428574,9.536304114285716
989,Liechtenstein,37,47.238463243243245,9.531686297297297
990,Liechtenstein,45,47.23890226666667,9.522201888888889
991,Liechtenstein,143,47.14819111188811,9.516015762237762
992,Lithuania,102,55.5003514814973,25.643538259385704
993,Lithuania,127,54.77731938283887,25.028370787726065
994,Lithuania,141,55.06774551214448,23.861991575187613
995,Lithuania,41,55.06904073010342,25.98435660836257
996,Lithuania,85,54.23995698541415,24.14141789832484
997,Lithuania,112,55.91229274797798,24.751962334217517
998,Lithuania,62,55.99289141524472,22.111199575170858
999,Lithuania,93,55.66317118486502,21.515034511215003
1000,Lithuania,129,55.94235439155505,23.254333742575124
1001,Lithuania,69,54.724806102648,23.154449588687037
1002,Lithuania,51,55.33627205882353,22.565385392156863
1003,Luxembourg,141,49.83929835460993,5.881830510638299
1004,Luxembourg,105,49.87783779047619,6.12459220952381
1005,Luxembourg,132,50.04833218181818,5.985215537878788
1006,Luxembourg,147,49.70585307373899,6.343757186942561
1007,Luxembourg,263,49.65787994472159,6.135162391363657
1008,Luxembourg,47,49.50117778723404,6.052427
1009,Luxembourg,106,49.598645075471694,5.923954999999999
1010,Macao,68,22.12540572058824,113.55486825
1011,Macao,94,22.140767946808516,113.56429186170212
1012,Macao,121,22.20838763636364,113.54748585950414
1013,Macao,23,22.208551391304347,113.53639195652174
1014,Macao,62,22.13427933870968,113.57865767741936
1015,Macao,112,22.158841526785714,113.55780749107144
1016,Macao,75,22.15911048,113.54520314666664
1017,Macao,99,22.15641595959596,113.56980113131311
1018,Macao,47,22.11613725531915,113.56616961702127
1019,Macao,73,22.182925342465754,113.53578932876712
1020,Macao,78,22.19374947435897,113.53790034615383
1021,Macao,146,22.193729410958905,113.55040230136986
1022,Madagascar,17,-22.275310210323408,46.32123035546966
1023,Madagascar,8,-14.23359175299536,49.53245812749579
1024,Malawi,1,-13.129170715024443,34.19543626251823
1025,Malaysia,125,5.842026961264205,116.5171397276313
1026,Malaysia,62,5.084738321726181,118.2093063263163
1027,Malaysia,67,2.5990298358208954,102.21701071641792
1028,Malaysia,93,1.9456308078886253,103.439162245145
1029,Malaysia,95,3.6519109585856686,102.5245474592091
1030,Malaysia,69,4.972505605275947,103.08543274664017
1031,Malaysia,8,5.115381530121329,115.03560362523218
1032,Malaysia,100,5.9016762400000005,100.44399138
1033,Malaysia,67,5.469103361577662,102.08550312946548
1034,Malaysia,76,4.594729449291423,100.98977287303416
1035,Malaysia,38,4.320049062732948,114.3393593205742
1036,Malaysia,38,2.9726488157894737,112.9389150526316
1037,Malaysia,90,1.887621511111111,111.6174546777778
1038,Malaysia,45,1.3575334222222222,110.38672026666669
1039,Malaysia,57,3.2369558347634024,101.48978028602674
1040,Maldives,7,2.9599051253435453,72.6503978488932
1041,Mali,25,13.537626733387883,-6.985124977780329
1042,Malta,49,35.85973283319943,14.577625671538858
1043,Malta,33,35.880081090909094,14.518933545454544
1044,Malta,57,35.79681253851457,14.509136321947038
1045,Malta,50,35.849654380000004,14.52839106
1046,Malta,46,36.06718139003953,14.1985689959838
1047,Malta,49,36.04977818367348,14.251587918367347
1048,Malta,39,36.031536230769234,14.250386769230769
1049,Malta,57,36.03716119298245,14.297543421052632
1050,Malta,56,35.897190625,14.433672017857145
1051,Malta,40,35.89587025,14.4475965
1052,Malta,36,35.87671019444444,14.4835545
1053,Malta,33,35.84210275757576,14.488273212121213
1054,Malta,50,35.91545514,14.48311744
1055,Malta,40,35.92813115,14.441076874999998
1056,Malta,62,35.93436329032258,14.401013161290322
1057,Malta,83,35.962654373493976,14.357468144578313
1058,Malta,43,35.91644725581396,14.370876488372092
1059,Malta,77,35.882285922077926,14.384642961038962
1060,Malta,75,35.83957075577749,14.412951102121156
1061,Malta,31,35.842094967741936,14.470775322580646
1062,Mauritania,2,16.17153490847165,-14.818840623825494
1063,Mauritania,3,15.844085799131852,-7.68029845664347
1064,Mauritius,9,-18.512921929647657,60.52735892276792
1065,Mexico,78,29.679755962452766,-111.23245114593465
1066,Mexico,77,30.39491183904532,-115.74541765776188
1067,Mexico,57,23.432280629004733,-106.42679532288
1068,Mexico,46,25.954640428346348,-112.206672815863
1069,Mexico,36,20.807711499433832,-89.05119324215053
1070,Mexico,44,19.473152164723587,-96.62836817116592
1071,Mexico,47,20.71392389361702,-103.5227804893617
1072,Mexico,33,17.6175016505314,-99.57876848744304
1073,Mexico,49,16.742319445762078,-96.572765204248
1074,Mexico,45,19.277859172337084,-99.38815885256172
1075,Mexico,32,18.903802629673603,-97.86838396341145
1076,Mexico,49,20.77249383651732,-100.7008238048656
1077,Mexico,85,28.89591300527892,-106.37107547169396
1078,Mexico,36,20.218772228332497,-98.55574798797348
1079,Mexico,45,22.465920696783154,-100.3473060960076
1080,Mexico,48,22.81979161184046,-102.65184203794338
1081,Mexico,46,25.130945286262087,-104.6544598895064
1082,Mexico,65,27.369860928954925,-101.84435832049073
1083,Mexico,40,24.524898067656245,-98.64750295662245
1084,Mexico,39,25.695948254431983,-99.96965925983515
1085,Mexico,44,19.732292681721376,-88.09094878754546
1086,Mexico,67,18.51482467762133,-91.35167060853502
1087,Mexico,48,16.499698841621587,-92.58293272757074
1088,Mexico,50,19.224005500595823,-102.5559544711701
1089,Micronesia,4,9.41738343822918,143.6450053288778
1090,Moldova,3,47.78180123011055,28.040134585576265
1091,Moldova,2,46.75687011083714,29.418568647351197
1092,Moldova,1,46.3083890817461,28.85272441739852
1093,Moldova,1,47.04954181370127,29.12111438830658
1094,Moldova,1,47.345144994780014,28.328775057030555
1095,Monaco,59,43.74287433898305,7.428188915254237
1096,Monaco,150,43.732462553333335,7.417893226666667
1097,Mongolia,105,48.1849415294257,116.00542976023108
1098,Mongolia,48,48.86864428166805,89.77560400348437
1099,Mongolia,103,49.37113112328388,106.20580753330546
1100,Mongolia,67,48.33559638544474,96.71399994382934
1101,Mongolia,72,47.93497488319552,109.99011413491117
1102,Mongolia,110,47.66548482444343,106.43338971660584
1103,Mongolia,64,47.97280002972215,101.18279834114972
1104,Mongolia,87,45.485637977737184,106.23320287733334
1105,Mongolia,30,46.3659755408165,102.70649375254226
1106,Mongolia,67,47.89821279104478,106.90374358208956
1107,Mongolia,70,46.92429728133791,92.37516067653094
1108,Mongolia,86,46.13794652145823,113.38459644930003
1109,Mongolia,90,45.058991340329904,110.01248004843228
1110,Mongolia,44,45.592313479784224,96.61095916838076
1111,Mongolia,53,43.57422251134293,103.05897944869464
1112,Mongolia,102,50.09465778423722,100.22674536899272
1113,Mongolia,41,48.70164498818465,103.79454898428617
1114,Mongolia,54,49.54674155804796,92.98373435254533
1115,Montenegro,70,42.40605567087365,18.68292929152317
1116,Montenegro,82,42.86215397604935,20.009909874940053
1117,Montenegro,58,42.95749472413793,19.316983810344823
1118,Montenegro,68,42.436500654133,18.89671810220261
1119,Montenegro,47,42.79766657446808,19.46478478723404
1120,Montenegro,33,42.56894787878788,19.08904727272727
1121,Montenegro,55,42.664115927272725,19.871131927272728
1122,Montenegro,79,43.28405334177216,19.332426493670884
1123,Montenegro,48,43.051410895833335,19.713151354166666
1124,Montenegro,34,43.11704552941177,19.162877264705884
1125,Montenegro,55,43.13276310909091,18.875660981818186
1126,Montenegro,133,42.77097242857143,18.8870015037594
1127,Montenegro,148,42.48587440540541,19.3168655945946
1128,Montenegro,75,42.09482774666667,19.15673293333333
1129,Morocco,11,35.53424488596816,-4.104219738668495
1130,Mozambique,18,-23.11726095988126,32.50045396168642
1131,Mozambique,2,-17.667931559487123,38.8480223807165
1132,Myanmar,6,25.5423988732384,97.08675516635186
1133,Myanmar,3,11.658469752657458,98.04504844383256
1134,Myanmar,1,18.61808562560691,95.24687130498916
1135,N. Cyprus,3,35.57743250641729,34.63824552784394
1136,N. Mariana Is.,1,14.171327,145.258443
1137,N. Mariana Is.,7,14.997364571428571,145.64081657142856
1138,N. Mariana Is.,97,15.17200525773196,145.77765337113402
1139,N. Mariana Is.,56,15.250035910714288,145.78393173214286
1140,N. Mariana Is.,22,15.2640715,145.7899976818182
1141,N. Mariana Is.,32,15.2794098125,145.806598375
1142,N. Mariana Is.,38,15.264652684210525,145.81210142105263
1143,N. Mariana Is.,94,15.133912308510638,145.72950096808512
1144,N. Mariana Is.,80,15.1253611625,145.7150975375
1145,N. Mariana Is.,51,15.11878468627451,145.70560672549018
1146,N. Mariana Is.,61,15.158905770491804,145.73767367213117
1147,N. Mariana Is.,136,15.167783808823527,145.71368699264704
1148,N. Mariana Is.,145,15.21318011034483,145.72769319310345
1149,N. Mariana Is.,106,15.221432556603771,145.75831681132075
1150,N. Mariana Is.,68,15.19435794117647,145.75452219117648
1151,Namibia,66,-26.382674025380645,17.780405058380357
1152,Namibia,27,-26.37647908459027,19.460948640803863
1153,Namibia,67,-24.86325353731343,17.162395373134327
1154,Namibia,54,-23.999321510998563,16.470227519522854
1155,Namibia,120,-20.322510159373856,17.945970274835123
1156,Namibia,87,-22.368410131946,19.116608413724403
1157,Namibia,82,-22.079833890039907,14.951392234091688
1158,Namibia,63,-23.03595495751197,17.189702362747706
1159,Namibia,35,-18.628099231219945,17.211896268259053
1160,Namibia,53,-28.00970709012023,18.65201090954776
1161,Namibia,61,-27.65682367491403,16.314551182591877
1162,Namibia,82,-19.824376356211847,14.424711351841182
1163,Namibia,48,-17.732275010969886,14.799071075101574
1164,Namibia,44,-17.643027047887706,16.304978024861345
1165,Namibia,46,-17.994094134015317,19.278208251224104
1166,Namibia,51,-17.899910807713333,23.39833695529035
1167,Namibia,64,-24.35439012729072,18.728999645909013
1168,Nepal,80,28.22985771634988,83.90211036342859
1169,Nepal,58,29.22583881790846,80.4462037653038
1170,Nepal,92,28.17060170717408,82.52435865430624
1171,Nepal,81,28.38717675308642,81.61794375308642
1172,Nepal,72,28.939787003673707,80.94754343138732
1173,Nepal,69,27.77233311594203,85.32930347826087
